# Step: 3
# U_max: 1.8143305778503418
# x (configurations):
-0.807182 -0.543490
-0.973593 -2.171379
-1.553692 -1.675551
-1.266706 -1.991650
-0.801249 -1.555091
-0.819437 -1.105129
-0.829176 -0.538945
-0.875156 -0.912757
-0.937515 -1.977305
-0.584692 -1.366495
-1.380218 -2.504414
-1.117868 -0.570175
-1.005806 -2.497850
-1.279208 -2.231988
-0.964777 -1.856081
-1.337219 -1.761993
-0.593298 -1.281072
-0.267065 -0.637808
-1.050236 -1.855460
-1.500912 -1.119071
-1.000168 -0.834991
-0.587550 -0.291371
-0.759652 -1.441756
-0.774402 -1.232690
-0.571581 -1.062259
-1.264333 -2.234342
-0.966001 -2.032034
-0.516528 -1.214180
-0.645729 -1.723106
-1.436116 -0.920051
-1.104511 -2.183939
-1.101175 -0.338840
-1.429358 -0.947859
-1.379855 -1.561389
-1.168253 -1.956644
-0.991676 -1.774464
-0.807209 -0.914820
-1.040842 -0.358291
-1.106593 -1.274603
-1.245944 -2.345630
-1.537292 -1.554798
-0.617403 -1.413259
-0.608045 -0.436801
-1.368094 -1.984320
-1.144739 -1.054068
-1.403500 -2.626390
-0.783238 -1.800786
-0.594193 -1.092290
-0.879525 -1.007711
-1.540272 -1.891840
-0.475395 -1.250417
-1.355026 -2.346331
-0.665332 -1.099676
-0.979865 -2.334356
-1.220027 -2.457263
-1.420249 -2.549495
-0.835128 -1.060317
-1.026887 -2.141894
-1.024817 -2.271464
-0.994227 -1.947417
-0.481476 -0.666800
-0.957464 -2.432086
-0.787078 -1.051255
-0.899745 -0.016887
-0.780312 -1.078012
-1.321429 -0.707205
-0.800840 -0.807730
-1.150281 -0.519815
-1.307772 -2.152447
-0.727465 -0.777290
-0.709646 0.056468
-0.928344 -0.214920
-0.800693 -1.000470
-0.478230 -0.982637
-0.968048 -0.875009
-0.935773 -0.602589
-1.118268 -1.163379
-1.461108 -2.572213
-1.309149 -0.490289
-1.328861 -0.885176
-0.391877 -0.990765
-1.074090 -0.620948
-0.877112 -0.438724
-1.274180 -1.898000
-1.014039 -1.226989
-1.465679 -1.565698
-1.230045 -2.259907
-1.275012 -1.100710
-1.321037 -1.101947
-0.363477 -0.988710
-1.315894 -1.140512
-1.117878 -1.850429
-0.713784 -1.294106
-0.908726 -2.220891
-0.972906 -1.590189
-0.611335 -1.142968
-1.010899 -2.491609
-1.394316 -2.276153
-1.037171 -2.560391
-0.317559 -0.218559
-1.215165 -1.274815
-1.337307 -2.111256
-0.852590 -0.115914
-1.164283 -1.590022
-1.090583 -0.277139
-1.142145 -1.486485
-0.437121 -1.077351
-0.321850 -0.191902
-0.552839 -0.114536
-1.536916 -2.095078
-1.138986 -1.710894
-1.438743 -1.474572
-0.664970 -0.451927
-1.329624 -1.184086
-0.864141 -1.817456
-1.216065 -2.150486
-1.063960 -2.511618
-0.483600 -1.049825
-0.657781 -0.348437
-1.337652 -1.180847
-1.496051 -2.141002
-0.979882 -0.923968
-0.281767 -0.836104
-0.293302 -0.720828
-1.460153 -1.616550
-0.396974 -0.748968
-0.554905 -1.334565
-0.514618 -0.639789
-1.217749 -2.289944
-1.355220 -1.257450
-0.797974 -1.122986
-0.427762 -0.145829
-0.564315 -0.790503
-1.473897 -2.570203
-1.169591 -1.566005
-0.874869 -0.142851
-0.983015 -0.850740
-1.292539 -2.579620
-0.657948 -1.635406
-0.445090 -0.266056
-0.437227 -0.696144
-0.416053 -0.896992
-0.810115 -2.102362
-1.356596 -1.790139
-1.070350 -2.137884
-1.527311 -1.834435
-1.233146 -2.661906
-0.595743 -0.844307
-0.954466 -0.906168
-1.094957 -1.063248
-1.420227 -1.508731
-1.124636 -1.019396
-1.363593 -0.573199
-0.359152 -0.331278
-1.294145 -1.824645
-1.328314 -0.415459
-0.447466 -0.955453
-1.384590 -1.641272
-0.626637 -0.168843
-1.276258 -0.386804
-0.883188 -0.429733
-0.519004 0.031477
-0.806852 -1.486852
-1.027169 -1.255517
-1.115107 -1.345032
-1.152835 -1.125184
-1.038889 -1.829232
-1.135350 -0.775084
-1.232187 -2.309801
-1.524369 -1.114944
-1.026685 -1.335726
-0.432183 -0.571834
-0.988632 -1.322353
-0.957971 -1.075359
-0.747569 -0.566633
-0.542247 -1.533220
-1.219251 -0.233426
-1.250150 -1.275466
-0.540132 -1.439092
-0.556357 -1.492627
-1.275337 -1.289167
-1.090730 -0.180826
-1.495464 -1.978885
-1.172175 -0.184681
-1.309484 -1.612840
-0.815216 -1.398550
-0.798277 -1.681494
-1.117718 -1.636527
-0.784100 -1.899141
-0.736201 -0.792449
