# Step: 5
# U_max: -2.1954903602600098
# x (configurations):
-1.211100 -1.099061
-1.147017 -1.845003
-0.971556 -0.966204
-1.139938 -1.400636
-0.831354 -1.257267
-1.242909 -1.157301
-1.150784 -1.663152
-1.048679 -1.866119
-0.961053 -1.346017
-1.139343 -1.617463
-1.035487 -1.031327
-1.342524 -1.512008
-0.881976 -1.232039
-1.007524 -0.873427
-0.929962 -1.430811
-1.196340 -1.509398
-0.982969 -1.210117
-1.147585 -1.633856
-0.864156 -0.864655
-0.917370 -1.557827
-1.312085 -1.770115
-1.237612 -1.097203
-1.198204 -1.899745
-0.946885 -1.387264
-1.024241 -1.382897
-1.051181 -1.115640
-1.149740 -1.609377
-1.193278 -1.293611
-1.305072 -1.600996
-1.186097 -0.898394
-1.148775 -1.330755
-1.129867 -1.111345
-1.050251 -1.392488
-1.158464 -1.190377
-1.050874 -1.565790
-1.170877 -1.955664
-0.931820 -1.488199
-1.145744 -1.181151
-0.833795 -1.103710
-1.079315 -0.892060
-0.947288 -1.059384
-0.970355 -0.863170
-1.234764 -1.092682
-1.195804 -1.948818
-0.820350 -0.900217
-0.985939 -1.016051
-1.117561 -1.107309
-1.238555 -1.443968
-0.873819 -1.498043
-0.966100 -0.886256
-1.252986 -1.654352
-1.226428 -1.776800
-1.048490 -0.923005
-0.838235 -1.240349
-0.926770 -1.174180
-1.025212 -1.806703
-1.144607 -1.346148
-1.240919 -1.368082
-0.992215 -0.743997
-1.009210 -1.174673
-1.037412 -1.259130
-0.968928 -0.954430
-1.171093 -1.834940
-0.821557 -1.203923
-1.124831 -0.821650
-1.101839 -1.188856
-0.996020 -0.769033
-1.126364 -1.187657
-1.217612 -1.799610
-1.140191 -1.074603
-1.276761 -1.118221
-1.161604 -1.333509
-1.113342 -1.051502
-1.041678 -0.847445
-1.066625 -1.202383
-0.874776 -1.135760
-1.244659 -1.446108
-1.330599 -1.520749
-1.251060 -1.089919
-0.971362 -0.725012
-1.070207 -1.363904
-1.022140 -0.855571
-1.236838 -1.261744
-1.283920 -1.234718
-1.066382 -0.818596
-0.961858 -0.918880
-1.217436 -1.148910
-1.225212 -1.325224
-1.290832 -1.564742
-0.875830 -1.151404
-1.202882 -1.785066
-0.938409 -1.108521
-0.987838 -1.716911
-1.120223 -0.820216
-1.283697 -1.699479
-1.116477 -0.946406
-1.074921 -0.968634
-1.203052 -1.583148
-1.104794 -1.352796
-1.184607 -1.773405
-1.209143 -0.959534
-1.212093 -1.612896
-1.146837 -1.741284
-1.069298 -0.765863
-1.269868 -1.529735
-1.333910 -1.602536
-1.129483 -1.272494
-1.219516 -1.541160
-0.954083 -1.619916
-1.280732 -1.841621
-1.243581 -1.547708
-1.088209 -1.751491
-1.163933 -0.887410
-1.264235 -1.667787
-1.043727 -1.593082
-1.296085 -1.613857
-1.028649 -1.161665
-0.927499 -1.477993
-0.954166 -0.999711
-1.155236 -1.333803
-0.883476 -1.503726
-0.824769 -1.070120
-1.048109 -1.211598
-0.972637 -1.386239
-1.246619 -1.771901
-1.215365 -2.022062
-0.910155 -0.788607
-0.856469 -1.411359
-0.966720 -1.472866
-1.063933 -1.586665
-1.338264 -1.780226
-1.031895 -0.718342
-1.057419 -1.866037
-1.125824 -0.783762
-0.870746 -1.007165
-1.058757 -0.767658
-0.971935 -1.036362
-1.343248 -1.432529
-1.239228 -1.804383
-0.855314 -0.985155
-1.032136 -0.758174
-1.079382 -0.997324
-1.131793 -1.474695
-1.107875 -1.186925
-1.042692 -1.002801
-0.822696 -1.160270
-1.268081 -1.212913
-0.969582 -1.356766
-1.031339 -0.908130
-0.970204 -0.886538
-1.263786 -1.908327
-1.022248 -1.458467
-1.184674 -1.959196
-1.128697 -1.044760
-1.038671 -1.521610
-1.192457 -2.029337
-1.299483 -1.416550
-0.980743 -1.547516
-1.298856 -1.809279
-1.164086 -1.022396
-1.083765 -1.660303
-1.326299 -1.393861
-1.192877 -1.484684
-1.150716 -1.911094
-0.844370 -1.269973
-1.097266 -1.081809
-1.275637 -1.144999
-1.011867 -0.898219
-0.848821 -0.840101
-0.854347 -1.189672
-1.307158 -1.882534
-1.280744 -1.907962
-1.219131 -0.943191
-1.191713 -1.209666
-1.202474 -1.330770
-1.315498 -1.791627
-1.066015 -1.625338
-1.008336 -1.602201
-0.962641 -1.256705
-1.247731 -1.170705
-0.853619 -0.822254
-1.113987 -1.796830
-1.153260 -1.114465
-1.043945 -1.339499
-1.293476 -1.313285
-0.916866 -1.133662
-0.970788 -1.047884
-0.886566 -0.980807
-0.902360 -1.053748
-1.275413 -1.324307
-1.248169 -1.527495
-1.317685 -1.866383
-0.866820 -0.969443
-0.918208 -0.854275
-0.990083 -1.301133
-0.990849 -1.270842
-1.036146 -0.797800
-1.181891 -1.303279
-1.284209 -1.433146
-1.263340 -1.255500
-0.823527 -1.027647
-1.170080 -2.007111
-1.011776 -1.204896
-0.995475 -1.145449
-1.105648 -1.606432
-1.017667 -1.139333
-1.199380 -1.749362
-0.867993 -1.430112
-1.050858 -1.598138
-0.930235 -1.197779
-1.110577 -1.350324
-1.005161 -0.714104
-0.918234 -0.971986
-1.279835 -1.873369
-0.970730 -1.634484
-0.963170 -1.182672
-0.984921 -1.757259
-1.288660 -1.867169
-1.010278 -1.435080
-0.988899 -1.583619
-1.060349 -1.769387
-1.047090 -0.855458
-1.001009 -0.808150
-0.964492 -0.859138
-1.261235 -1.518873
-0.835577 -1.242048
-0.971959 -1.676542
-0.899666 -1.366687
-1.172964 -1.417725
-1.105679 -0.865658
-0.823256 -1.153961
-1.112947 -0.825202
-1.161480 -1.344907
-1.191362 -1.115228
-1.212414 -1.653927
-1.238862 -1.830920
-0.925038 -1.280106
-1.298822 -1.791104
-1.082726 -0.993324
-0.878786 -1.204570
-1.209387 -1.151828
-1.113841 -1.605611
-0.942743 -1.436437
-0.911146 -1.596318
-1.160514 -1.250197
-1.155451 -1.856601
-1.104535 -1.525221
-1.155788 -1.247120
-1.144645 -1.403856
-0.885903 -1.141304
-1.192778 -1.930097
-0.909437 -1.512245
-0.949709 -0.970763
-0.910229 -1.288265
-1.182890 -1.288834
-0.838933 -1.131601
-1.005310 -0.781619
-1.024201 -0.779661
-1.174758 -1.794101
-1.248769 -1.167035
-1.222950 -1.187676
-1.025938 -0.781435
-1.074825 -1.326954
-1.105777 -1.157379
-1.149743 -1.831724
-0.982661 -0.789035
-0.995629 -0.732081
-0.904072 -1.311448
-0.914796 -0.966830
-1.105765 -1.560913
-1.108000 -1.401462
-1.135834 -1.121933
-1.197000 -1.624757
-0.892051 -1.473355
-1.102142 -0.875754
-1.026111 -1.414086
-1.207190 -1.842591
-1.217506 -1.969184
-0.869794 -0.972098
-0.985181 -1.290378
-1.218338 -1.389052
-1.301957 -1.328781
-1.117413 -1.062170
-1.198308 -1.430555
-1.210376 -1.226292
-1.294797 -1.481499
-0.929829 -1.147684
-1.044148 -0.998671
-1.200038 -1.920730
-0.978898 -1.732710
-1.055477 -0.709777
-0.924837 -0.982483
-0.984707 -1.581880
-1.163423 -1.540505
-0.977214 -0.839473
-1.203861 -1.281973
-0.840724 -1.155561
-1.092115 -1.716477
-0.936626 -1.538741
-1.092013 -1.667198
-1.204744 -1.421616
-1.206440 -1.475740
-1.166962 -1.888426
-1.022326 -0.800266
-1.139212 -1.530552
-1.311240 -1.414311
-1.268819 -1.248298
-1.253480 -1.378038
-0.947381 -0.790349
-1.028067 -1.861695
-0.958929 -1.182586
-1.070989 -0.923365
-1.197025 -1.968079
-1.259704 -1.810874
-0.982807 -1.284562
-1.178333 -1.226547
-1.112226 -1.171254
-1.003461 -1.076063
-1.048977 -1.364103
-1.158744 -1.582394
-0.953547 -0.785352
-1.294732 -1.356607
-1.168793 -1.698995
-0.973450 -1.078401
-1.259488 -1.910501
-1.197563 -1.743348
-1.172661 -1.856027
-1.153759 -1.886585
-1.084696 -1.504844
-1.108548 -1.676616
-1.145988 -1.363454
-1.074175 -1.369539
-1.153768 -0.855262
-1.111825 -1.725520
-1.254816 -1.375207
-1.270503 -1.958382
-0.874961 -0.884099
-1.153936 -1.673414
-1.286448 -1.738580
-1.174790 -1.241256
-1.002963 -0.887871
-0.965812 -0.850702
-1.042802 -1.233636
-1.177417 -0.857003
-0.835730 -0.975253
-1.320014 -1.710929
-0.968479 -1.223015
-1.029387 -0.829165
-1.124738 -1.271820
-0.953017 -0.913272
-1.099772 -1.073220
-1.272612 -1.456722
-1.047425 -1.510731
-0.882376 -0.898393
-0.900655 -1.076442
-1.279116 -1.312551
-1.279694 -1.318780
-1.243102 -1.329963
-1.031460 -1.740715
-1.028916 -1.180845
-1.165300 -1.394327
-1.211661 -1.417062
-0.848487 -0.867593
-1.121092 -1.155481
-1.039598 -0.832602
-1.051049 -1.153493
-1.192628 -2.016078
-0.967636 -1.729230
-0.937690 -1.557736
-1.189398 -1.051808
-1.028082 -1.041400
-1.296184 -1.868043
-1.098652 -1.135725
-1.181049 -1.647940
-1.109493 -1.496635
-1.288585 -1.877692
-1.326446 -1.613895
-0.824118 -1.152001
-1.266471 -1.065176
-1.247392 -1.753588
-1.137662 -1.035918
-1.035419 -1.828253
-0.934498 -0.802677
-0.939569 -1.504827
-1.332867 -1.588641
-1.177929 -1.331487
-0.893315 -0.748191
-1.115973 -1.324766
-1.003805 -0.736533
-0.967569 -1.703919
-1.029801 -1.104789
-1.020056 -0.885157
-1.329631 -1.452519
-1.338675 -1.744449
-1.152563 -1.291782
-1.007491 -0.741630
-0.954150 -1.272382
-1.217901 -1.620345
-1.102598 -1.511143
-1.285049 -1.117270
-1.248078 -1.708020
-1.151172 -1.072585
-1.234015 -1.947391
-0.979227 -1.231091
-1.258508 -1.472903
-1.128481 -1.414469
-1.279397 -1.587459
-1.151478 -0.948740
-1.139244 -1.341072
-1.211137 -1.022139
-0.961556 -1.235332
-1.109854 -1.808226
-1.083144 -1.197351
-1.096747 -1.509412
-1.175781 -1.247136
-1.149406 -1.234710
-1.064067 -1.833422
-1.004000 -1.069767
-1.062549 -1.753336
-1.098650 -1.678668
-1.070908 -1.907576
-1.050165 -1.534994
-1.168656 -2.007950
-1.064474 -1.753686
-0.999223 -0.854120
-1.027470 -1.126732
-1.058710 -1.073568
-1.035312 -1.543616
-0.827652 -1.200411
-0.940186 -1.451497
-0.838504 -0.985645
-1.006531 -1.148224
-1.125376 -0.815705
-1.276280 -1.562108
-1.330780 -1.768604
-0.942600 -1.494784
-1.009003 -1.816737
-1.190690 -1.525436
-1.068331 -1.804323
-0.859163 -1.189648
-1.233598 -1.685381
-0.919188 -1.058030
-0.953340 -0.890039
-0.960706 -1.000809
-1.096020 -1.624882
-1.283741 -1.313458
-1.258166 -1.448885
-0.831541 -1.140786
-1.067968 -1.456122
-1.078311 -1.102277
-0.878559 -1.067258
-0.965055 -1.682554
-1.014402 -1.132297
-1.072855 -1.006951
-1.259910 -1.736205
-1.053751 -1.418043
-1.100515 -1.230065
-1.018125 -1.209791
-1.277611 -1.115416
-1.020319 -1.053001
-1.062694 -1.611934
-1.066924 -1.891193
-0.978395 -0.827143
-1.172023 -1.110687
-0.999885 -1.790671
-1.280192 -1.412005
-0.967838 -0.723759
-1.185269 -1.623696
-1.155264 -1.678287
-1.101097 -1.104314
-1.303867 -1.452790
-1.334239 -1.578731
-1.103086 -1.964563
-1.021608 -1.011597
-1.094738 -1.691655
-1.109764 -1.241893
-1.250698 -1.591731
-0.937565 -1.472296
-1.030982 -0.744937
-1.261242 -1.637940
-1.003755 -1.464426
-1.102023 -1.973811
-1.029443 -1.504065
-0.917999 -0.790327
-1.053960 -0.933549
-1.183424 -1.120298
-1.193097 -0.908998
-1.185785 -1.694510
-1.059661 -1.429896
-0.862534 -1.388116
-1.106319 -0.858132
-1.316811 -1.441616
-0.944644 -0.950487
-1.242366 -1.067689
-0.995721 -1.600529
-0.912695 -0.850207
-1.078554 -0.823148
-1.037480 -1.147971
-1.162791 -1.937305
-1.244891 -1.871639
-1.212221 -1.069313
-1.084032 -0.792259
-1.309455 -1.754315
-1.254997 -1.432590
-1.256389 -1.606955
-0.849749 -1.300660
-1.328859 -1.484468
-1.030583 -0.860760
-1.143069 -1.314247
-1.128347 -1.659259
-1.067540 -1.613080
-0.999271 -0.718421
-1.062954 -1.014363
-1.196353 -1.450172
-1.169706 -1.258998
-1.133467 -0.792248
-0.907059 -0.963475
-0.948508 -1.672390
-0.860856 -1.045148
-1.306745 -1.325668
-1.116976 -1.399142
-1.058270 -1.174239
-1.217902 -0.961080
-0.914572 -1.472043
-1.076644 -1.000872
-0.841207 -0.992649
-1.239429 -1.076907
-1.180639 -1.714032
-1.253916 -1.976201
-0.867881 -0.965908
-1.252171 -1.394562
-1.129784 -0.846467
-1.159377 -1.597859
-0.850621 -1.111802
-1.291789 -1.617359
-1.094964 -1.188650
-1.087250 -1.716345
-0.925323 -1.540210
-1.328774 -1.576944
-0.868353 -0.835628
-1.005390 -1.536992
-1.320631 -1.540195
-0.948932 -1.109434
-1.004838 -1.443220
-1.202287 -1.931036
-1.155293 -1.226145
-0.996252 -0.983203
-1.095139 -1.116659
-0.909312 -0.875469
-1.252115 -1.348711
-1.215954 -1.896979
-1.247523 -1.631856
-0.871814 -1.389236
-0.990610 -1.134123
-1.235317 -1.322615
-1.180048 -2.005523
-0.900785 -0.917134
-1.258072 -1.698816
-1.078688 -1.194290
-1.278178 -1.507794
-0.889779 -1.097034
-1.037902 -1.736097
-1.007356 -1.157478
-1.077884 -1.928657
-1.035926 -1.127331
-1.279049 -1.450637
-0.929567 -1.422565
-1.288286 -1.747034
-0.944757 -0.684605
-1.078221 -1.095232
-1.314425 -1.796021
-0.999962 -1.025500
-0.950164 -1.526252
-0.999908 -1.050467
-1.120063 -1.239951
-1.295758 -1.835454
-1.111006 -1.120939
-1.016886 -1.161467
-0.916001 -1.279581
-0.992873 -0.966136
-1.139753 -0.918807
-0.838385 -1.287626
-1.172134 -1.621446
-1.008672 -0.992747
-1.118333 -1.733386
-1.235299 -1.734695
-1.135789 -0.822873
-0.980071 -0.966179
-0.867652 -1.282210
-1.063927 -1.210368
-1.303518 -1.669041
-1.021574 -1.172409
-1.151351 -1.733168
-0.898086 -1.098444
-0.983513 -0.941853
-0.864166 -1.164512
-0.940457 -1.087488
-1.272851 -1.408608
-1.272812 -1.383795
-1.042527 -0.713615
-1.178048 -0.920719
-1.085042 -1.212312
-1.029439 -1.596721
-0.958275 -1.508728
-0.839821 -0.982670
-1.110730 -1.038566
-1.137556 -1.876389
-0.983491 -1.494098
-0.981948 -1.477898
-1.045917 -1.240752
-1.009751 -1.606957
-1.245721 -1.945580
-1.080418 -1.565858
-1.247898 -1.701768
-1.060729 -1.649510
-1.082523 -1.569392
-1.167728 -1.660690
-1.172244 -1.630250
-1.112260 -1.277413
-0.819927 -1.059538
-1.170119 -2.007146
-1.234291 -1.303752
-1.184407 -0.876574
-1.025681 -1.513340
-0.990548 -1.558001
-0.999554 -1.743140
-1.015936 -1.228583
-1.185563 -1.260882
-1.073817 -0.830871
-0.995297 -1.745124
-1.165224 -1.291163
-1.013564 -1.070218
-1.212538 -1.405524
-0.972181 -1.690623
-0.872706 -1.393519
-1.226329 -1.121659
-1.062328 -1.718416
-0.833857 -1.177005
-0.968391 -1.432306
-1.190305 -1.846640
-1.265827 -1.144278
-1.089411 -1.712903
-0.845689 -0.857319
-0.920051 -0.902041
-1.181118 -1.111841
-0.859003 -0.849903
-1.152268 -1.365837
-0.962435 -1.502071
-1.291215 -1.839128
-1.228484 -0.981948
-1.234407 -0.952240
-1.183648 -1.129095
-1.181774 -1.971784
-1.217466 -1.714225
-1.118039 -0.828903
-1.248014 -1.772686
-0.914695 -1.371116
-1.019522 -1.385753
-0.810182 -1.057204
-1.227540 -1.991792
-1.298640 -1.469981
-1.224318 -1.622931
-0.934161 -0.768290
-1.186307 -1.453771
-1.150823 -1.122174
-1.106037 -1.729641
-0.968292 -0.902840
-1.195103 -1.945889
-1.233856 -1.794866
-1.337693 -1.578667
-0.838082 -1.093774
-1.172179 -1.384917
-1.072427 -1.166864
-0.878359 -0.944066
