# Step: 5
# U_max: -2.1954903602600098
# x (configurations):
-1.182273 -1.302902
-0.710830 -0.575471
-0.856633 -0.775147
-1.068888 -0.886694
-1.163590 -1.572460
-1.129176 -1.504627
-1.491944 -1.175562
-1.011498 -0.603944
-1.143137 -2.286447
-0.946498 -1.285970
-1.059281 -1.464426
-1.075097 -1.861652
-0.875619 -0.930330
-0.796943 -0.674650
-1.077107 -1.126938
-1.003423 -1.341844
-1.231747 -2.305043
-0.991547 -1.330184
-0.975688 -1.910416
-0.685408 -0.669807
-0.993070 -1.686348
-0.913789 -1.078680
-0.960436 -1.464605
-1.217585 -2.248360
-0.949113 -0.501322
-1.187668 -1.752959
-1.037651 -1.769996
-0.848721 -1.350892
-1.277470 -1.507804
-1.414009 -1.381847
-1.123278 -1.764833
-0.943714 -0.679701
-1.225937 -1.109520
-1.093982 -1.207762
-1.359429 -1.099430
-1.087391 -1.901753
-1.166809 -1.335647
-1.060622 -0.595357
-1.220303 -1.332255
-1.186025 -2.354496
-0.816028 -0.740332
-0.986410 -1.454392
-1.290422 -1.944761
-1.054631 -1.124822
-1.247227 -1.681428
-1.005343 -1.130549
-1.085359 -1.841800
-1.020932 -1.553578
-1.087431 -1.548162
-0.755232 -0.742867
-1.042247 -1.194642
-1.324029 -1.890764
-1.135378 -1.440198
-1.331511 -1.737544
-0.664789 -0.952795
-1.066599 -1.702328
-0.755089 -1.012766
-0.828103 -0.964829
-1.017900 -1.413957
-1.328005 -1.570229
-0.993005 -1.832251
-1.080195 -1.086764
-0.982060 -1.209010
-1.184978 -1.179885
-1.005119 -1.031392
-1.205471 -0.873918
-1.317014 -1.952505
-1.254116 -1.454579
-1.113683 -1.761566
-1.254822 -1.701240
-0.884185 -1.464086
-1.050328 -1.025893
-1.201561 -1.230229
-1.210602 -1.434034
-1.068315 -1.747490
-1.174261 -1.971224
-1.184147 -1.713344
-1.117655 -1.426882
-0.917559 -0.837636
-1.074294 -1.304183
-0.972273 -0.930235
-0.822469 -1.160588
-0.762735 -0.926196
-0.825654 -1.591100
-1.342242 -1.778831
-1.184609 -1.451459
-1.132023 -1.319016
-1.054353 -0.954804
-1.170116 -1.241558
-1.025566 -0.852956
-0.768435 -0.962200
-1.006486 -2.016381
-0.974111 -1.624105
-1.087665 -1.271212
-1.045188 -1.340057
-1.116440 -1.906995
-0.989113 -0.990212
-1.249922 -1.163549
-1.144237 -1.408882
-1.011291 -0.910036
-0.968061 -1.173445
-0.803150 -0.799875
-1.212894 -1.410249
-1.061751 -1.236675
-1.223319 -1.490206
-0.878039 -1.114939
-1.055223 -0.691964
-0.872091 -0.714314
-0.950791 -1.880502
-1.167107 -0.973681
-1.122570 -1.214841
-0.904786 -1.245515
-1.101759 -1.652002
-1.185239 -1.097217
-1.031146 -1.593241
-1.018804 -1.435948
-1.176134 -0.613932
-1.024563 -1.309144
-1.169979 -1.967609
-1.077145 -1.262956
-0.773039 -1.310823
-0.985843 -0.952818
-1.326699 -1.744403
-1.165180 -1.455478
-0.952620 -0.853401
-1.094710 -1.789154
-1.102828 -1.279513
-1.264963 -1.763128
-1.269967 -1.748429
-0.956198 -1.771112
-0.667280 -0.796449
-1.155667 -1.512755
-0.923354 -1.031383
-0.759767 -0.970630
-0.931933 -0.790168
-1.413563 -1.680324
-1.131948 -1.678337
-0.988542 -1.496399
-1.082254 -2.231538
-1.037583 -1.345399
-1.100927 -0.875004
-0.929989 -1.209792
-1.219388 -0.940378
-1.336283 -1.871464
-1.014629 -0.858997
-1.225221 -1.899749
-1.495183 -1.469836
-1.214853 -1.040618
-1.090398 -1.443904
-1.342766 -1.262399
-1.075517 -1.921244
-1.123621 -1.028757
-1.137256 -0.616685
-1.145695 -1.628890
-1.082993 -0.803131
-1.393284 -1.794600
-0.855286 -1.566495
-0.924348 -1.219118
-1.054891 -1.981003
-0.890519 -0.949973
-1.102210 -0.688844
-1.277452 -1.432126
-1.156941 -1.464362
-0.907452 -0.885876
-1.018730 -1.355749
-0.846652 -1.435823
-1.124890 -1.491000
-0.996415 -1.137301
-1.149867 -1.794901
-1.095619 -0.848498
-1.244710 -0.696519
-1.183569 -1.136023
-0.956835 -1.892517
-1.066569 -1.429091
-1.245230 -1.483356
-1.299599 -1.314108
-1.017680 -1.584414
-1.231810 -1.313325
-1.210382 -2.082374
-1.136680 -1.518792
-1.309534 -0.896989
-1.084892 -0.951892
-1.132995 -1.582396
-0.839869 -0.845812
-0.717859 -1.264144
