# Step: 1
# U_max: 54.94788360595703
# x (configurations):
-1.889562 -1.386811
-1.209665 1.548803
1.990863 3.226339
0.198647 3.561435
-1.764148 1.585728
0.969946 1.413560
-1.542059 -1.449796
1.077288 -1.068640
1.876288 -0.881271
-1.695005 1.986214
-0.688258 -1.123312
-0.002063 1.250665
-1.448588 -3.793023
1.325791 0.998242
-0.334756 -0.524206
0.754333 -2.266182
-0.108336 1.017141
0.569734 -1.775043
-0.721091 -2.022086
-1.686471 0.438729
-0.547161 2.335856
-1.118010 -2.258772
0.898957 1.529548
-0.429255 0.889761
-1.722603 1.914433
0.123894 0.449566
0.231692 3.005718
2.227510 1.382433
1.103020 1.723833
1.975914 1.319423
-2.188365 -0.906738
-2.188163 -4.738081
-0.357345 2.671110
0.443447 -3.011281
-0.273329 -3.826784
0.082721 -4.063402
-0.509636 -4.742227
-2.213015 -2.305202
0.669718 2.969477
-1.075386 -0.001057
-0.489744 3.009903
1.449570 4.173976
-1.673784 -2.770190
-1.293311 -4.624590
-2.023887 -5.227985
-1.095078 0.072929
1.578061 2.099204
1.977537 -0.509762
1.795686 3.540432
-1.191529 -5.239560
-0.667938 -4.470255
1.540719 0.755304
0.536122 -2.587712
1.281520 0.100285
-1.953463 0.245616
0.925170 3.257573
-2.168371 -3.882788
1.617332 2.400086
1.729398 -0.004091
0.605202 2.223751
-0.268951 -1.741520
-0.384540 2.956534
-0.844551 2.366149
1.493932 -2.652209
-0.944408 2.865916
-0.975888 -4.707738
-0.575588 1.582111
-2.126084 0.403468
-0.595530 2.828885
0.448234 -2.807520
1.600099 -1.875590
-0.960972 2.322480
-0.259556 -2.461839
-0.753728 2.187352
-0.632252 1.043311
-0.558694 -2.622969
-0.521821 2.982236
1.481155 -2.408822
-1.722426 1.240757
-0.785534 2.890345
0.991949 2.118446
-0.555881 2.282436
1.195076 2.368574
-0.558286 -3.849329
2.039338 0.096401
1.715646 2.799856
1.370652 2.811208
1.573691 -2.371805
-2.306842 -3.944202
-1.117707 -4.662401
-0.716898 1.351972
1.768960 3.416377
-1.683753 -3.764140
1.967826 2.864493
-0.010641 -2.378108
-1.714023 -3.931057
-1.494244 -5.429790
-1.221706 -4.689119
1.689815 -1.927537
-1.639394 -5.373546
0.487843 -1.536900
0.970270 1.340711
-0.184432 0.220041
-0.425243 -3.623758
1.172224 1.695321
-0.881428 1.306200
1.245724 4.311791
0.726833 -2.812261
0.305681 -1.703764
-0.581646 -0.169437
0.260413 -0.108853
-0.592527 -0.821735
1.416717 1.730569
-0.123243 -1.469926
1.267910 -1.114391
0.974426 0.091097
1.288058 -0.520401
-0.361853 -3.419534
0.599590 -1.561466
1.142868 -0.627716
0.041514 1.192509
-1.072352 0.612402
-0.434950 -2.036044
