# Step: 3
# U_max: -0.486535906791687
# Energy-calls: 77500.0
# x (configurations):
-0.592877 -0.771893
-0.804112 -0.765712
-0.920667 -1.763766
-0.814711 -0.379786
-0.724084 -1.372618
-0.942765 -1.678984
-1.276272 -1.733729
-1.188357 -0.902360
-0.987281 -1.084876
-0.832024 -1.006021
-1.032164 -0.679532
-1.090790 -1.557271
-0.824308 -1.708667
-1.243258 -0.661876
-1.122156 -1.371427
-0.891284 -1.490224
-0.936699 -0.865555
-0.989837 -1.065181
-0.687407 -1.187954
-1.041516 -0.817074
-1.071121 -1.691129
-0.940673 -1.186162
-1.013871 -0.821252
-0.781577 -1.298154
-1.045969 -0.642403
-1.276148 -2.597882
-0.830312 -0.664792
-0.598918 -0.891034
-1.195579 -0.599949
-1.073349 -2.046179
-0.645987 -0.662688
-1.304610 -1.695942
-1.193471 -2.277117
-1.009877 -0.764866
-1.220073 -1.880610
-0.882350 -1.463007
-0.800194 -0.405313
-0.854162 -1.482504
-1.141606 -1.932273
-1.150465 -1.939615
-0.903230 -0.566995
-1.146511 -0.854364
-1.340001 -1.977763
-0.728144 -1.189683
-0.544932 -1.123601
-1.485324 -1.727770
-0.703868 -1.230398
-0.895568 -0.520961
-0.711510 -0.904152
-1.366795 -1.668852
-1.168995 -1.100873
-1.115506 -2.010667
-1.024461 -1.055144
-1.297176 -1.519266
-1.234520 -0.561375
-1.045919 -0.729106
-0.737362 -0.775827
-0.740398 -1.417799
-0.984272 -1.800794
-1.194036 -2.037385
-1.243003 -1.964760
-1.373317 -2.002831
-0.866473 -0.908630
-1.182828 -0.789266
-1.369217 -1.455760
-1.149194 -0.572922
-1.028776 -1.324568
-1.078183 -0.481559
-1.242386 -1.142665
-0.868740 -1.451069
-0.920065 -0.703794
-0.991782 -1.470912
-0.966828 -1.371491
-1.195397 -2.187074
-1.043846 -0.970653
-1.118710 -1.581780
-1.120368 -0.361772
-0.848938 -1.098840
-0.935594 -0.862607
-1.241653 -1.044696
-0.862698 -1.518632
-1.198835 -1.148240
-1.023379 -1.747739
-1.338964 -1.261482
-1.144358 -2.448782
-0.832986 -0.918957
-1.407801 -1.622785
-1.262220 -2.293196
-1.182608 -1.435925
-1.195143 -2.458757
-1.447323 -2.074022
-0.879189 -0.408160
-0.986312 -0.531966
-1.424552 -1.975508
-1.448407 -2.376660
-1.170736 -0.572302
-0.853046 -0.941247
-1.214060 -1.602385
-1.344870 -1.969686
-1.369825 -1.653079
-1.345599 -1.988214
-0.863223 -1.187365
-1.343746 -1.593037
-0.665366 -0.460591
-1.009893 -1.229284
-0.961356 -0.745010
-0.882856 -1.730667
-0.736804 -1.361995
-0.489004 -0.991695
-1.096260 -1.863629
-1.097724 -1.635907
-0.531665 -0.308525
-0.875857 -1.374736
-1.022174 -1.712920
-1.339263 -1.755770
-1.278606 -0.920389
-1.133478 -1.803669
-1.380543 -0.784262
-1.439444 -2.584783
-0.783784 -1.471667
-1.177695 -1.080754
-0.973896 -1.804733
-0.721818 -0.993734
-0.783767 -0.993166
-0.784620 -0.393140
-0.998099 -0.889532
-0.809213 -0.314851
-0.635642 -0.590936
-1.106353 -1.803851
-0.926656 -0.402448
-0.824846 -0.747068
-1.105490 -1.790009
-1.174923 -0.461396
-1.049313 -0.982319
-0.621275 -0.547481
-1.324333 -2.129848
-1.011864 -1.725724
-0.986402 -0.667631
-0.882562 -1.020641
-1.041106 -1.934983
-1.148111 -0.532721
-1.075787 -0.923743
-0.850474 -1.891242
-0.549301 -1.017393
-0.800505 -0.484221
-1.349113 -1.377691
-0.909046 -1.741940
-1.116662 -0.947727
-0.886221 -0.878712
-0.658225 -0.974348
-1.275659 -1.082631
-1.061548 -2.083324
-0.830639 -1.798151
-1.114653 -0.787131
-1.013156 -1.245017
-0.926643 -1.588897
-1.475392 -1.565393
-1.230279 -2.173355
-0.744125 -0.520042
-1.101936 -1.287462
-1.337900 -1.619291
-1.137742 -2.062917
-1.366631 -1.806711
-1.130273 -0.425810
-1.048283 -1.193711
-1.002144 -1.482298
-1.262253 -1.343345
-1.445227 -1.356081
-1.297601 -2.413810
-1.125065 -1.216462
-1.478531 -1.808709
-1.121028 -2.081848
-1.084392 -1.703972
-1.052400 -1.689883
-0.879337 -0.982856
-1.218272 -1.480842
-0.998880 -2.088523
-1.423443 -1.987603
-1.001414 -0.667875
-0.970407 -1.460026
-1.268226 -1.035001
-1.099606 -1.954659
-1.350755 -1.118374
-1.116944 -2.244058
-0.807754 -1.628926
-0.729590 -0.923363
-0.948126 -0.515274
-0.982253 -1.359012
-0.914442 -0.879643
-0.877226 -1.572129
-1.265918 -1.611429
-1.145459 -2.046626
-1.173621 -1.368299
-0.704850 -0.956060
-0.792918 -0.733604
-0.899828 -1.048704
-1.115664 -1.768581
-0.648224 -1.075258
-1.016711 -1.664030
-1.183434 -1.543648
-1.317333 -0.946722
-0.654308 -1.104094
-0.921017 -1.598083
-1.471965 -1.479861
-1.083872 -1.761123
-0.630071 -0.696872
-0.993751 -0.698524
-1.278078 -0.406987
-1.230099 -1.189887
-1.046311 -1.903465
-0.629551 -0.606588
-0.972315 -0.844923
-0.707623 -0.951379
-0.960985 -1.875149
-0.689151 -1.136758
-1.448293 -2.355369
-0.791216 -0.337322
-1.132199 -2.117497
-0.823204 -1.668448
-0.862810 -0.802043
-1.191090 -1.346586
-1.282022 -1.467213
-0.968107 -0.854206
-0.910857 -0.680621
-0.850426 -0.388966
-1.345576 -1.859558
-1.043839 -0.941206
-1.298463 -0.625924
-1.330276 -2.220115
-0.829209 -1.694367
-1.610044 -2.167051
-1.034474 -0.518094
-1.117625 -1.357403
-0.801953 -1.237800
-0.946364 -1.608368
-0.666142 -0.666409
-0.878039 -1.396296
-1.343220 -1.377769
-0.955277 -1.414287
-1.130394 -1.628841
-1.184919 -1.849540
-1.209518 -2.056369
-0.749541 -0.681249
-1.077400 -0.698781
-0.938614 -1.332777
-0.828847 -0.691320
-0.685612 -1.002115
-1.133120 -1.781067
-0.947968 -0.502816
-1.035583 -1.936382
-1.147344 -0.631618
-1.262117 -1.016935
-1.184787 -0.532227
-1.282975 -0.801470
-0.838277 -1.598335
-0.564896 -0.956960
-1.045373 -2.088200
-1.544230 -1.757257
-1.013088 -1.640300
-0.864263 -1.509439
-1.074170 -1.125258
-1.222322 -2.098673
-1.000812 -2.204258
-1.045757 -1.811291
-0.989687 -2.124725
-1.239410 -1.240225
-1.184607 -1.923113
-1.307801 -1.624828
-0.660198 -0.563179
-0.879099 -0.375691
-0.976896 -1.781000
-0.540583 -0.595038
-0.890295 -0.630054
-0.892062 -1.684407
-1.071867 -1.752927
-1.275087 -1.363404
-0.957006 -0.313199
-1.186032 -1.316569
-1.013402 -1.922313
-1.225145 -1.849316
-1.007618 -0.895323
-0.740368 -1.073156
-1.199589 -1.449793
-1.167524 -0.771084
-1.333845 -1.899170
-1.017258 -1.862243
-0.915009 -1.985421
-1.077357 -1.295152
-1.215945 -2.162255
-1.027979 -0.849849
-0.645859 -0.413894
-0.995525 -1.142999
-1.336039 -1.056924
-0.819567 -1.644575
-1.081440 -0.714649
-1.338247 -1.827860
-1.224156 -1.835694
-0.787072 -1.824165
-1.160423 -2.135951
-0.702162 -1.409156
-1.141760 -2.251183
-1.383832 -1.497307
-0.929276 -1.447687
-1.104722 -1.823309
-0.894337 -0.912556
-1.266804 -1.088889
-1.022123 -1.011199
-0.901863 -1.626371
-1.151933 -1.201198
-1.586880 -1.993758
-1.055678 -1.382420
-0.927953 -1.984075
-1.191795 -2.110343
-1.309340 -1.169762
-1.057395 -0.383163
-1.119677 -2.047178
-1.335876 -0.987293
-1.339733 -0.689540
-1.126755 -1.421213
-1.232971 -1.697845
-1.123630 -0.299457
-1.104913 -0.534512
-0.792933 -0.453699
-1.060468 -1.960867
-1.073437 -1.387984
-1.121212 -1.001814
-1.082563 -1.984011
-0.624674 -0.788018
-0.673388 -1.058199
-1.161937 -1.407857
-1.284007 -2.005714
-0.988856 -2.040095
-0.801665 -0.898611
-0.870273 -1.725577
-1.213070 -1.908324
-0.840650 -1.787777
-1.192896 -1.874565
-1.095877 -1.307742
-0.654481 -0.282037
-0.755582 -0.830673
-1.370670 -2.727081
-1.051417 -0.710708
-0.821403 -1.192530
-0.840468 -1.154469
-0.983718 -0.955301
-1.056707 -1.775871
-1.315776 -1.595701
-1.313201 -2.502647
-0.802000 -0.900928
-1.290357 -1.604118
-1.405871 -1.968460
