# Step: 2
# U_max: 4.45858097076416
# x (configurations):
-1.236491 1.083341
-0.006643 0.866173
-0.801356 -0.134504
-0.445128 -1.257655
-0.866094 0.430189
0.276085 0.751635
-1.245106 -0.482016
0.980831 0.387786
-0.263369 -3.102642
-0.228645 -0.159145
-1.346319 -2.493581
0.112014 0.056208
0.672902 -0.258192
1.530467 0.447352
-0.571212 -0.396608
0.288328 0.142188
0.798489 0.671149
0.267763 0.324649
1.059531 0.088264
-0.715861 -3.878107
0.448869 0.786628
-0.694434 0.155598
-1.533237 -0.986217
0.612444 2.286126
-0.249804 -0.691969
-0.680017 -1.624420
0.374023 -1.242552
0.952963 0.308930
-0.225123 -0.323949
-0.568277 -0.556951
-1.084389 -1.746416
0.127349 -0.019401
-1.333522 -2.703199
-1.006557 -3.121928
-0.803885 0.281090
-1.463387 -1.307460
1.180480 0.116435
1.032248 0.867829
0.663522 -0.066080
-0.585647 -1.168181
-1.079800 -0.989218
-1.303010 -4.112769
-1.454067 -1.225925
-1.275402 -0.124414
-0.959280 -1.091388
-0.053605 0.958358
-0.909547 -0.738264
-0.511886 -2.391841
0.361871 0.109093
0.508534 0.990442
0.183674 -0.952739
-0.108163 -0.985802
-0.075848 -0.624276
-1.566380 -2.846241
1.008379 -0.357511
-0.441431 -1.162953
-1.396648 0.468921
-0.110785 -0.695056
0.387404 -0.026514
-1.166868 -0.699068
-1.353334 -0.870428
-1.849920 -2.987449
-0.501715 -0.337443
0.956778 0.132290
-1.442582 -2.617873
-1.585927 -2.983774
-0.058763 -0.347996
-0.738018 0.717241
-1.346753 -0.994398
0.527631 0.020773
-0.527462 -2.671307
1.157194 1.829631
1.063775 1.841955
-0.985441 0.036786
-0.762783 -0.621239
1.188509 0.538846
-0.686627 -4.427127
1.241599 2.370100
-0.838613 -2.138406
-0.464201 -0.805370
-0.003487 -0.673604
0.088464 -0.810273
0.771996 1.624137
-0.826645 0.206870
-0.362426 -1.823179
-0.472590 1.000475
-1.146580 -1.352324
0.249144 -0.110485
0.068185 -0.250340
-1.049661 -2.217908
-1.761441 -1.086493
-1.689512 -3.603626
-0.654394 -0.131895
-1.282321 -2.162128
-1.818947 -2.095574
-0.108060 0.293639
-1.737618 -2.660537
-1.022071 -3.233356
-0.527540 -1.814558
-0.164905 1.819392
-0.293479 0.430899
-1.575679 -2.487704
-0.934338 -0.920921
-0.869151 -0.232758
-0.984894 -0.460116
-0.327385 0.141660
0.550906 1.051962
0.779363 0.458513
0.353053 0.550842
0.162272 1.953988
-0.649406 -0.543023
-1.392046 -0.501515
0.543459 -1.056360
-0.312002 -1.603888
-1.023768 -0.116043
1.628497 0.664519
0.379194 -0.733711
0.553739 -0.875176
0.944515 2.741615
-0.483650 -1.174850
-0.278823 -0.350775
0.729779 0.183116
-0.749780 0.415178
-1.045849 -1.046250
0.326674 -0.672834
1.032241 0.769188
0.918888 2.784619
-0.088311 -0.307855
-0.966580 -0.669526
-0.951791 -0.970247
-0.771267 -2.356153
0.990061 1.364466
-0.019122 0.082229
-1.026302 -3.825655
-1.212605 -1.850431
1.001807 0.026889
-1.090128 -2.576223
-1.284758 -2.485974
-0.748464 -1.703085
0.922507 0.408029
-0.994732 -2.148308
-0.462391 1.208817
-1.150916 -1.048397
-1.181229 -1.112287
1.078362 2.825464
-0.556896 -1.269038
-0.875698 -2.014229
-1.477290 -0.423246
-1.252947 -1.968919
0.309779 0.181814
-1.382918 -0.376647
1.375041 0.598158
1.125265 -0.805372
0.833746 0.266104
-1.100465 -2.981369
-0.629491 0.889512
-0.701409 -0.547487
-1.238397 -0.400131
1.232843 1.276517
-1.042876 -2.211222
-1.152623 0.546808
-1.199896 -1.366558
0.656289 2.290335
-1.302261 0.727935
0.452648 -0.539233
0.979505 0.352144
0.757183 2.610255
0.565463 0.065637
0.894165 -0.946277
-0.124585 -1.104803
-1.466642 -1.441681
1.356097 0.535344
-0.093166 -0.043258
-0.536845 0.515974
-0.709007 -1.196128
