# Step: 6
# U_max: -0.027880007401108742
# x (configurations):
-0.842488 -1.282167
-0.761142 -0.822393
-1.288103 -0.966808
-1.093161 -0.691961
-1.186103 -1.191561
-0.757419 -1.035600
-1.194091 -1.843243
-0.971409 -0.665096
-1.273399 -0.910300
-1.343140 -1.992924
-0.759858 -1.145635
-1.177193 -2.146973
-1.320639 -1.293163
-1.281150 -1.182851
-0.884758 -1.288051
-1.193568 -1.037127
-0.942807 -1.000313
-0.896914 -0.810409
-1.317326 -2.053398
-1.122477 -0.734311
-1.165863 -1.966420
-0.871367 -1.172557
-1.044801 -0.774682
-0.978417 -0.797736
-1.142619 -0.921724
-1.141748 -0.762355
-1.177058 -2.020538
-0.871102 -1.633173
-1.002377 -0.982712
-1.332723 -2.018462
-1.254211 -1.387501
-0.954397 -0.555294
-0.968188 -0.582545
-0.933766 -1.618450
-0.873623 -0.967805
-0.923116 -1.577615
-1.187150 -0.872325
-1.151609 -2.130796
-0.865228 -0.713188
-1.138838 -0.844333
-0.966731 -0.548979
-1.342232 -1.601952
-1.020942 -1.539098
-0.985610 -0.893029
-0.994843 -0.788028
-1.314796 -1.579470
-1.362952 -1.380906
-0.908977 -1.742628
-1.063290 -0.614509
-1.176565 -1.776255
-1.209726 -1.403677
-1.357439 -1.567287
-1.002968 -1.073261
-1.338996 -1.408324
-0.829378 -0.772663
-1.327667 -1.532600
-1.253783 -1.250350
-0.789987 -0.750139
-0.909770 -1.535233
-1.120004 -1.445089
-1.013407 -1.925164
-0.815207 -1.291188
-0.891554 -0.982260
-0.962509 -1.520127
-1.340426 -1.939448
-0.985502 -1.360682
-1.066048 -1.058722
-1.343148 -1.829320
-1.232951 -1.962145
-1.013504 -1.079845
-1.211092 -1.423388
-1.062471 -0.906674
-0.866542 -0.787058
-1.109110 -1.910463
-1.156052 -1.520487
-1.275926 -1.264842
-1.329532 -1.763073
-1.381630 -1.861358
-0.944403 -0.861174
-1.292587 -1.416513
-1.251194 -1.083323
-0.933632 -1.251239
-0.802831 -1.021011
-0.937217 -1.138254
-1.153527 -1.574385
-1.009009 -1.373282
-0.783557 -0.992874
-1.044128 -1.219943
-0.737827 -0.912922
-1.144707 -1.478039
-0.854702 -1.198803
-1.276413 -2.025898
-1.084337 -1.929964
-1.281875 -1.600246
-0.812689 -0.636435
-1.072174 -0.835672
-1.269688 -1.309693
-1.066628 -1.101258
-1.171818 -0.783784
-1.118898 -0.625679
-1.137672 -1.637332
-0.924195 -0.619463
-1.116566 -0.837426
-0.871143 -0.966398
-0.917122 -0.796902
-0.912418 -1.174457
-1.089177 -1.812157
-1.306148 -1.530337
-1.349173 -1.982683
-1.225618 -1.158423
-1.110582 -2.075523
-1.043146 -1.373410
-0.792745 -1.409175
-1.062505 -1.324870
-1.140878 -1.773609
-1.144052 -1.291555
-1.289964 -1.326627
-1.134184 -1.756312
-1.210880 -0.780678
-1.113796 -0.622100
-0.777070 -0.876835
-0.878483 -1.491857
-0.918447 -0.595595
-1.162838 -1.573828
-1.257185 -1.041552
-0.841825 -1.508315
-1.360768 -1.347399
-1.081470 -1.652544
-1.236041 -1.421660
-1.085662 -1.458614
-0.884989 -1.036334
-0.911549 -1.509149
-1.218723 -1.911880
-1.131902 -1.256235
-1.265870 -1.467688
-0.910635 -0.555283
-1.067954 -1.424000
-0.979638 -1.561446
-1.142784 -1.363559
-1.026183 -1.978484
-0.897017 -1.012502
-0.936455 -1.210943
-0.886082 -1.219338
-1.286539 -1.153929
-0.878982 -0.723277
-1.113278 -1.220877
-0.814247 -0.855408
-1.341456 -1.901153
-1.013610 -1.573048
-1.127421 -2.097820
-0.819128 -1.453673
-1.189878 -1.362197
-1.225168 -1.643991
-1.211509 -1.722985
-1.041807 -1.068270
-1.314714 -1.036530
-1.179742 -1.667914
-1.028970 -0.680014
-1.337733 -1.584979
-0.876892 -1.040267
-1.221670 -1.504799
-1.049206 -1.482568
-1.030282 -0.720910
-1.303018 -1.435277
-1.235630 -1.640610
-0.975216 -0.766690
-1.047521 -1.538038
-1.369199 -1.688737
-1.060053 -1.547581
-1.202749 -0.965830
-1.165731 -1.105817
-1.196898 -1.996741
-0.948042 -1.285964
-1.292706 -1.030360
-1.020871 -0.640140
-1.219753 -1.213316
-0.767462 -0.808721
-1.085331 -0.656569
-1.343136 -1.573034
-1.316918 -1.661244
-1.143325 -0.933813
-0.893151 -1.238894
-1.292654 -1.047340
-1.212556 -0.780416
-1.032656 -0.687223
-0.758471 -1.130718
-0.882586 -1.133607
-1.275985 -1.336735
-1.016173 -0.815480
-1.026077 -0.698152
-1.187045 -1.487152
-0.815210 -1.496834
-1.249721 -1.224840
-0.909874 -1.132321
-0.899461 -0.773647
-0.884402 -0.863194
-1.112832 -1.704762
-1.204758 -1.393388
-0.907619 -1.440968
-1.291843 -1.238838
-0.912393 -1.755992
-0.818823 -0.757967
-0.915483 -0.830651
-1.113855 -1.153972
-1.285052 -1.740413
-1.117906 -1.639130
-0.968284 -1.465823
-1.115539 -1.219789
-0.805204 -0.718254
-1.177419 -1.230166
-1.287592 -1.878874
-0.781287 -0.684663
-1.136169 -1.685250
-1.291246 -1.222951
-0.844292 -1.124291
-0.984895 -1.189121
-1.095838 -0.816675
-0.882494 -1.136600
-1.064482 -1.466432
-1.125692 -0.635932
-1.033804 -1.377303
-0.870032 -1.660923
