# Step: 73000.0
# U_max: -3.303436756134033
# x (configurations):
-1.063399 -1.337793
-1.130564 -1.334280
-1.113029 -1.350491
-1.128673 -1.322962
-1.137930 -1.418817
-1.060613 -1.326199
-1.128299 -1.284299
-1.151327 -1.453644
-1.087998 -1.369898
-1.106414 -1.453146
-1.099072 -1.477361
-1.156461 -1.365507
-1.101097 -1.294954
-1.116651 -1.395646
-1.151788 -1.445696
-1.065350 -1.234589
-1.067997 -1.373827
-1.102880 -1.387731
-1.092217 -1.415847
-1.139791 -1.444269
-1.063565 -1.245452
-1.082177 -1.417177
-1.054009 -1.343050
-1.084735 -1.274029
-1.120374 -1.396955
-1.101791 -1.257537
-1.144348 -1.318090
-1.115434 -1.281364
-1.119085 -1.294643
-1.077443 -1.367458
-1.115371 -1.273791
-1.079370 -1.393734
-1.083250 -1.253156
-1.055310 -1.299592
-1.096553 -1.329959
-1.125816 -1.374680
-1.117122 -1.488067
-1.093411 -1.403164
-1.095455 -1.306388
-1.141416 -1.474293
-1.060508 -1.298101
-1.063652 -1.394469
-1.125219 -1.385518
-1.066246 -1.224019
-1.123163 -1.262093
-1.072116 -1.258466
-1.088027 -1.407394
-1.081453 -1.429365
-1.059850 -1.367381
-1.145384 -1.371944
-1.111681 -1.259842
-1.103988 -1.424699
-1.100461 -1.429023
-1.076654 -1.385208
-1.059016 -1.378998
-1.076283 -1.303437
-1.086601 -1.418507
-1.142697 -1.381352
-1.077718 -1.369289
-1.119053 -1.336205
-1.157701 -1.352266
-1.101422 -1.405221
-1.061191 -1.241427
-1.114471 -1.343142
-1.094159 -1.319112
-1.155391 -1.414794
-1.077367 -1.387840
-1.053170 -1.340801
-1.112051 -1.457959
-1.111149 -1.247681
-1.085121 -1.256656
-1.120897 -1.447368
-1.089980 -1.318418
-1.091699 -1.238948
-1.100443 -1.358813
-1.108609 -1.437576
-1.132551 -1.390879
-1.058400 -1.271686
-1.131118 -1.316598
-1.141584 -1.476045
-1.110999 -1.351165
-1.059392 -1.273355
-1.097912 -1.350555
-1.066859 -1.310581
-1.098362 -1.425679
-1.069616 -1.321931
-1.121369 -1.387321
-1.133841 -1.299109
-1.143409 -1.306443
-1.091813 -1.467027
-1.055023 -1.272065
-1.111710 -1.249774
-1.141467 -1.294395
-1.065415 -1.246989
-1.094547 -1.337615
-1.113304 -1.258810
-1.093241 -1.410475
-1.138435 -1.488295
-1.152523 -1.416757
-1.136818 -1.365629
-1.095103 -1.472991
-1.112029 -1.489713
-1.127324 -1.369421
-1.068005 -1.328507
-1.106265 -1.321446
-1.118119 -1.248190
-1.131347 -1.394996
-1.097791 -1.446098
-1.086900 -1.414241
-1.116719 -1.487953
-1.074387 -1.387092
-1.120227 -1.362734
-1.107417 -1.472366
-1.074732 -1.264191
-1.083772 -1.339527
-1.086674 -1.433727
-1.057476 -1.330384
-1.115210 -1.299800
-1.097946 -1.286154
-1.052394 -1.299756
-1.074533 -1.280493
-1.076649 -1.334863
-1.069321 -1.414079
-1.125647 -1.500441
-1.072518 -1.401644
-1.129690 -1.258958
-1.096283 -1.226725
-1.080840 -1.264664
-1.125060 -1.286657
-1.068001 -1.323484
-1.120646 -1.287691
-1.077075 -1.296878
-1.148143 -1.372556
-1.128818 -1.484338
-1.060810 -1.258463
-1.125834 -1.426137
-1.134669 -1.358814
-1.149032 -1.398189
-1.135541 -1.437660
-1.087601 -1.351606
