# Step: 2
# U_max: 4.408227920532227
# x (configurations):
0.402957 -0.436930
0.422617 1.021238
-1.068341 -0.845800
-0.608648 -0.365342
0.084921 0.046075
-1.341891 -0.305065
-0.200984 -1.338959
-1.236269 -2.149863
-0.493922 0.070874
-1.584346 -1.502885
-1.088004 -0.913975
-1.349556 -0.444899
-0.637485 0.000144
-1.153776 -1.956527
0.367505 0.876165
-1.367604 -2.862850
1.885054 2.859668
-0.669739 -2.253162
0.477968 0.797887
0.680239 0.344679
0.736609 2.521063
0.070353 -0.576888
0.746464 1.835591
1.139496 1.680730
-1.505060 -2.036967
-1.829448 -1.880951
0.599673 2.900579
-0.809870 -0.946898
1.631750 2.475142
-0.818355 -3.687625
-0.500485 -0.011354
0.656707 1.087750
-0.419564 -0.142337
-1.244105 -1.608773
0.284157 0.344560
1.456754 2.376019
-1.315972 -2.276916
-1.140269 -2.557792
-1.064280 -1.863376
-0.552253 -1.135582
-0.552653 1.051728
0.276291 -0.660878
-1.214294 -2.061100
0.178513 0.228862
-1.416655 -0.052826
-1.073979 -0.912764
0.089757 -1.117464
-1.518541 -1.843260
0.940398 0.306663
-0.504649 -0.424225
-0.933970 0.063428
-1.655218 -0.393230
-0.589046 -0.848753
-0.972065 -2.376273
0.041895 0.128096
1.353019 0.693229
2.042750 1.300089
0.548396 2.455221
0.107636 0.980752
-1.271346 0.294693
0.648448 0.443934
0.370631 -0.216270
-0.174860 0.078839
0.077016 0.168756
-1.078410 -1.331734
0.124046 0.086388
-0.660224 -0.510753
-0.896626 -3.191202
-0.819253 -1.820934
1.050230 -0.440437
1.316639 0.772153
0.496172 0.808799
-1.499974 -3.285143
0.656072 0.459540
-1.368163 -1.839194
-1.205561 -1.859316
-1.456427 -1.874355
-0.517346 -1.036802
-0.158235 0.930561
1.048969 0.653543
-0.245393 -0.945368
1.290110 1.059621
-0.599147 -0.719673
-1.376583 -2.572114
-0.207750 -2.487574
-0.855406 -2.390734
0.186672 -0.971236
0.514754 -1.100747
-1.724601 -3.193111
1.785604 0.374062
-1.508366 -1.229505
-0.947124 -2.269220
-0.866349 -2.016078
-0.643491 0.505875
-0.622033 -1.754300
-1.146964 -3.210154
1.024226 1.144958
-0.982798 -2.526532
0.924280 1.484621
-1.148541 -0.383610
-0.829299 1.446386
-1.484617 -1.610397
0.206295 1.520903
0.851657 0.246044
-0.871440 -0.588833
0.870994 0.788175
1.061989 -1.516006
0.481610 0.164850
-1.793539 -2.265768
-1.276388 -2.228346
-1.503715 -2.115978
-1.285262 -1.344081
0.939014 0.988406
-1.310191 -1.233630
-1.571036 -2.866948
-0.785937 -2.537807
0.744487 0.550235
-1.285259 -1.410149
-0.353529 -0.101879
-1.214958 -3.305438
-1.604038 -1.464725
0.855650 1.127684
-0.844231 -1.613732
-0.521822 -2.403503
-0.226436 -0.664386
-1.529049 -1.532087
-0.585747 0.589861
0.376584 1.190219
0.490844 1.056913
-0.534330 -1.478075
-1.096509 -1.917341
-0.271638 0.788368
-0.995341 0.030038
0.989947 0.200192
-0.126182 -0.987262
0.853514 0.706312
0.404817 0.488463
-1.122538 -0.939840
0.134392 1.055569
-1.138688 -1.472061
1.366040 -0.026572
-1.239367 -2.372657
0.125274 -0.677064
-0.280328 -1.457356
-1.563832 -1.691013
0.997916 2.172561
-1.134445 -0.027916
-0.590109 -0.695913
-0.927526 -1.358776
-1.328450 -1.839465
0.710142 -0.299801
-1.731266 -4.736024
0.199502 1.248501
-1.154897 0.049083
0.037724 0.410334
-1.670899 -3.049013
0.196726 0.751190
-0.480453 -1.550277
0.904303 0.941474
-0.996695 -2.435871
-1.324084 -1.612008
-0.822055 -0.007724
-0.355748 0.483405
-1.094639 -1.810935
-1.330230 -1.088096
0.863753 1.038859
-1.363849 -1.872640
-1.104712 0.486594
-0.970170 -2.330505
-1.380658 -0.814040
-0.043859 -1.017186
0.723191 0.801165
-0.125189 -0.702451
0.665805 0.512316
-0.650572 -0.893711
1.290670 1.191912
-1.584724 -1.572324
-1.255877 -1.458392
-0.557139 -1.278350
1.931497 0.902779
1.026762 1.499175
-0.534694 -1.304083
-0.091963 -1.031370
0.459674 0.447859
0.897863 1.150263
0.420401 1.044822
-0.504330 -3.655176
-0.346140 -0.424388
-1.008220 -2.412518
-0.125370 0.477675
-1.233124 0.402417
-0.813745 -0.139098
-0.524304 0.193095
-0.478637 -1.186635
-0.766872 -3.107630
-1.129754 0.556064
0.781960 -1.180375
-1.086770 -1.869259
-0.742500 -1.552840
-0.699670 0.323601
-1.660782 -2.809850
-1.645701 -2.356396
-0.266369 -0.199728
-0.649095 -2.305694
-1.665006 -1.234281
0.235547 0.147325
-0.245523 -1.002976
0.402652 1.475325
-0.617811 -0.818603
-1.124406 -2.943804
-1.153176 -1.208433
0.196330 -0.070736
0.017515 -0.082025
-0.754863 -1.793012
-1.321551 -1.062681
-1.288590 -0.439286
-1.111264 -0.895851
-1.569500 -1.205320
-1.377206 -1.240732
-1.349595 -1.927230
-0.692529 -1.921375
-1.293280 -2.023938
-1.424606 -2.584677
-0.531266 0.003257
-1.412024 -1.745773
0.649225 0.264164
-1.448130 -2.452661
-1.046472 -0.186540
-0.499362 -1.140249
1.484669 1.465490
-1.187829 -0.184420
-1.521831 -0.360749
-1.462004 -3.778324
-0.655308 -2.094686
-0.543529 0.283653
-0.356302 -2.160169
-1.384905 -2.325053
-0.877250 -1.393757
-0.258370 -0.558750
0.294475 0.322684
-1.258622 -3.638623
0.310294 -0.209233
-1.222040 -0.076279
-0.799913 -0.701968
0.399300 0.207389
-1.689361 -3.053965
-1.692156 -0.654543
0.742381 0.121998
0.522165 0.793266
-0.726741 -1.654657
-1.141354 -0.982729
0.147751 -0.844502
-0.319364 -2.904053
-0.017881 0.033009
-1.301235 -2.427949
0.735844 0.563360
0.424210 -1.862652
0.078308 -0.092946
0.034568 -2.586720
-0.801547 0.295487
-0.927864 -2.177943
-1.548631 -1.366041
1.049060 0.397720
-0.916007 -0.593607
-1.308141 -1.924456
-0.966415 -2.194216
0.877397 0.969403
0.489676 -0.485546
-0.935805 -0.342470
-0.419731 -2.326953
-1.148487 -3.802741
-0.469508 -1.134778
-0.749028 -1.581042
-0.972156 -2.568051
1.139904 0.062766
0.994161 2.657901
-0.919819 -0.921094
-1.759863 -2.019188
-0.341007 -0.318282
1.224242 -0.175904
-0.699138 0.724782
-1.114434 -3.249527
-1.094279 -0.919296
-0.630912 -0.838271
-0.803275 -1.023441
-0.714518 -0.182072
-0.988522 -1.939701
-1.170925 -0.598196
-1.422782 -0.825879
0.661485 0.152143
0.518378 -0.552782
-0.297456 -2.088152
-0.726072 -1.347574
0.403300 0.180711
-0.690204 -1.895216
0.485748 0.053704
-0.114061 -0.171865
-0.231859 -0.193086
-0.563389 -2.978946
1.423676 1.237419
-0.205938 0.683565
-0.755952 -1.387221
1.117563 1.249645
-1.081671 -1.669880
0.315885 0.099553
1.145880 0.511923
-0.684714 -1.858497
-1.518661 -2.601578
-0.463415 0.325989
0.434320 0.257528
-0.036000 -0.274683
-1.115049 -0.249122
1.077780 0.520448
-1.118210 -0.129862
0.729392 0.303953
-0.374105 -0.070240
-1.075610 -2.373539
0.459631 1.861826
0.029292 -0.735346
-1.137680 -3.953806
-1.015242 -1.121051
-0.792631 -1.865293
-1.110525 -0.512276
0.571476 2.110564
1.080601 2.111470
1.583791 0.576857
-0.356423 -2.031042
-1.167248 -2.872849
-1.470413 -3.541553
-0.356585 -1.235983
-1.157480 -1.348017
-0.713225 -2.195246
-0.817864 -2.152112
-0.487913 0.883287
0.611386 0.914697
-1.200681 -2.550865
-0.272385 -0.574179
0.945710 0.518660
0.834905 -0.807824
1.160915 1.114918
-0.354454 0.385196
0.917790 0.118222
-1.247947 -2.084769
-0.366855 -0.108329
-1.121836 -1.239123
0.175758 0.086289
-1.049904 -0.720759
-0.872681 0.340790
0.541715 2.345904
-1.544613 -2.709991
-1.626109 -1.942805
-1.044439 -2.222234
-0.672841 -0.362856
-0.995435 -1.505840
-0.519613 -1.673544
-1.343570 -1.291957
-0.864484 -2.702338
-0.681530 -0.013251
-1.688167 -1.350740
-0.437321 -0.055593
0.026363 0.124829
-1.139328 -1.083051
-1.532817 -1.028584
-1.503927 -0.265488
-0.542435 -1.113646
-1.292014 -1.120132
-1.356716 -1.919661
0.895591 0.907135
0.685639 -0.566787
-0.564145 -2.281480
-0.073772 0.447899
1.316915 0.820129
-0.802110 -2.607600
0.674237 -0.082666
-0.144164 -0.363811
-1.638750 -2.072290
-1.043745 -2.130768
-0.542050 0.147514
-0.347532 -2.277834
-0.470753 0.496093
0.898195 0.663800
0.521312 1.310239
-0.984328 -1.100686
0.300780 -1.781896
-0.050485 1.172839
-1.760918 -0.284747
-2.120765 -0.674362
-1.725860 -0.592905
-1.471090 -2.522612
1.400892 0.290341
0.750505 0.327906
0.695013 0.869282
-0.611822 -0.943101
1.540708 0.758392
0.145135 0.017430
-0.410180 -2.210647
-0.437077 -0.705132
-0.533606 -1.283643
-0.551370 0.145393
0.221539 -0.227334
-1.264326 -1.144170
-0.158179 -0.702581
-1.137499 -0.999064
0.655650 0.105674
-1.096385 0.951009
-0.798399 -2.033346
-0.473545 -0.386554
-1.672280 -1.550369
-0.258644 -0.187788
0.011321 0.066445
0.638088 0.261375
-1.372610 -0.440225
-1.231186 -1.719918
0.142026 -0.069606
-0.890626 -1.900501
0.268635 -0.688963
-0.947496 0.146988
-1.588768 -3.183907
-1.041948 -2.044360
1.003949 1.492674
-0.396382 0.061849
-1.094161 0.402217
0.406480 1.060473
-1.742465 -1.193262
0.329361 0.899093
-0.158904 -0.861558
0.913095 1.250447
-0.669255 -1.218876
-1.175926 -0.530571
-0.324725 2.603829
-0.697618 0.298151
-0.581748 -2.492029
1.534608 0.689495
-0.992683 -0.535210
1.378349 0.243772
0.776320 0.424221
-1.378445 -2.660460
-0.852702 -1.422915
1.755835 2.546250
-1.365958 -2.435141
-1.308557 -1.728772
0.309235 -1.337798
-1.211121 -2.849586
-0.903695 -0.530016
-1.642180 -1.110041
-0.430134 1.015081
-0.920608 -3.305773
-0.639367 0.159782
-0.333855 -2.387458
-1.471017 -1.037062
-1.074746 -2.171348
-0.359799 -1.743474
-1.034633 -1.564677
-1.288865 -3.283795
0.301457 0.678900
-1.560678 -1.137986
-0.636588 -2.256153
0.831656 0.153168
0.192895 0.095393
-0.954343 0.409777
0.140532 -0.207227
-0.720810 -1.892383
0.958809 0.056209
1.026635 -0.045186
1.699710 2.367954
-0.759861 -1.152722
-0.627582 -0.736092
0.154553 -2.372291
0.299000 0.920062
-1.539990 -0.600899
-1.732815 -3.030003
-0.341864 -1.246014
-1.279631 -2.690304
-1.441485 -2.041765
0.700282 0.315217
-1.334133 -1.679399
-0.092965 1.006771
-1.142022 0.147402
0.923261 2.253408
-0.910382 0.034330
-0.092948 -1.491553
0.624781 1.130068
-0.138320 -0.767877
-0.772542 0.666761
-1.306821 -1.126830
0.216950 -0.091661
-0.894496 -1.949638
-1.039150 -2.788606
-1.466781 -0.550195
0.555009 -0.700492
-0.583730 -1.026983
0.989639 1.445422
0.024198 -1.331797
-0.567073 -1.044165
0.641861 -0.104540
-1.137463 -0.251201
-1.586304 -0.834723
-0.029790 -0.776818
-0.941396 -1.134612
0.251321 -2.117046
0.040758 -0.543141
-1.231021 -1.884321
0.575192 1.195986
-0.548997 -2.194090
-0.104054 -0.477007
-1.122765 -2.463226
-0.714534 -0.499338
0.358651 0.459552
-0.782730 -0.021320
-1.175174 -0.728124
-0.756285 -0.900004
-1.266664 -1.944096
0.821509 1.047497
-0.991031 -1.357907
-1.189337 -1.790036
-1.417323 -3.145081
-0.373161 0.250849
