# Step: 5
# U_max: -1.7328990697860718
# x (configurations):
-1.137139 -1.985294
-1.209870 -1.465443
-0.932998 -1.780424
-1.284889 -1.936519
-1.064018 -1.928827
-1.352924 -1.488873
-0.792847 -1.027912
-1.320953 -2.057773
-1.092368 -0.699176
-1.175531 -0.776166
-1.355653 -1.913182
-0.998272 -1.409535
-1.188601 -2.135004
-1.033523 -0.838601
-0.899956 -1.273969
-0.891239 -1.300352
-1.091505 -1.559382
-1.105092 -0.653824
-0.781965 -0.783408
-0.979957 -1.323905
-1.248909 -1.065878
-0.844573 -1.458827
-0.897115 -1.674802
-0.948252 -1.778046
-1.048657 -1.520466
-1.069168 -1.019080
-0.797428 -1.157588
-0.804144 -0.973862
-1.013820 -1.361856
-1.177632 -1.889309
-1.194189 -1.425199
-1.147981 -1.554204
-1.334668 -1.237747
-1.257477 -1.534356
-1.129268 -1.183002
-0.815313 -0.930855
-0.990983 -1.680587
-1.163147 -0.989917
-1.153473 -1.112271
-0.906870 -1.124662
-1.244792 -1.391822
-1.209565 -1.605838
-0.884329 -1.397485
-1.197284 -1.537874
-1.048144 -1.453258
-0.865358 -0.869209
-1.077558 -1.316542
-1.077588 -2.005983
-1.107118 -1.066946
-1.046459 -0.815566
-1.287246 -1.056230
-1.310854 -1.587365
-1.138033 -1.239958
-1.118026 -2.009835
-0.954588 -1.061185
-0.943383 -1.440771
-1.057320 -1.089221
-0.797903 -0.881741
-1.297521 -2.108119
-0.845028 -1.493865
-1.205184 -1.120896
-1.071395 -0.696838
-0.835144 -1.500233
-1.081434 -0.808816
-1.361767 -1.615493
-0.974274 -0.984938
-0.988607 -1.466885
-1.131123 -1.805055
-0.929324 -1.435480
-0.923004 -1.424165
-1.309236 -1.128176
-0.879702 -1.171559
-1.303787 -2.010551
-0.989530 -0.651486
-1.111069 -1.849718
-1.272029 -2.009929
-1.151429 -1.479513
-1.110950 -0.899968
-0.850239 -1.571467
-1.092821 -1.964928
-1.048184 -1.194458
-1.048846 -1.763964
-1.193069 -1.083740
-0.966272 -1.713906
-1.263352 -1.137108
-0.762332 -0.999824
-0.980669 -1.719213
-0.767814 -1.258972
-1.265701 -1.735222
-1.010628 -1.721782
-0.965675 -0.826078
-1.218593 -1.991692
-1.212145 -1.681415
-1.228931 -1.525971
-1.302062 -1.810664
-0.833230 -1.022426
-0.920108 -0.887683
-1.113536 -0.640041
-1.276954 -1.650240
-1.011625 -1.272081
-1.069147 -0.758178
-1.234999 -1.899300
-0.864791 -1.186036
-1.110469 -0.655920
-1.322420 -1.443265
-1.007101 -1.765908
-1.258088 -1.763530
-1.144124 -0.760307
-0.795418 -0.758123
-0.950912 -0.599425
-0.843668 -1.329720
-1.299895 -1.279654
-1.282230 -1.125742
-1.323587 -1.496479
-0.864175 -1.573550
-0.985941 -1.367824
-1.270049 -1.679686
-1.041173 -0.628562
-1.334296 -1.882700
-1.329381 -1.196309
-1.228328 -1.006962
-1.202577 -1.813114
-1.254149 -2.085143
-0.935235 -1.050841
-1.184534 -0.970588
-1.118253 -1.992813
-1.113494 -1.275402
-0.936216 -1.272049
-0.835402 -1.494591
-0.887361 -0.845977
-1.287869 -1.630972
-1.354596 -1.283828
-1.232264 -1.071854
-0.981476 -0.551985
-0.862247 -0.850078
-1.073000 -0.657190
-0.918337 -1.616390
-1.001063 -1.522876
-0.771345 -0.902577
-1.198251 -2.118057
-0.810128 -1.306388
-1.165369 -0.782821
-1.125127 -0.868286
-1.134830 -2.058968
-0.911018 -0.643164
-1.215775 -1.899459
-1.250754 -1.003440
-1.057364 -1.796573
-0.773797 -0.902618
-1.095145 -0.959246
-1.059134 -1.019576
-1.007078 -1.864253
-1.003092 -0.954007
-0.736688 -0.990718
-0.920022 -0.681319
-1.155173 -1.944669
-0.778888 -1.234407
-0.878878 -1.576635
-1.264552 -1.524540
-1.005942 -1.719102
-1.063766 -0.650089
-1.253557 -1.604153
-1.302259 -1.736348
-1.306849 -1.733381
-0.917182 -1.287518
-0.962741 -1.737970
-1.355074 -1.965502
-0.955443 -1.243007
-1.342639 -1.735802
-1.281232 -2.111002
-0.742939 -0.899891
-1.024109 -0.897528
-1.084184 -1.511928
-1.107122 -1.780138
-0.893616 -1.518697
-0.887295 -0.753188
-1.105318 -1.587354
-0.822381 -0.831911
-1.349956 -1.839180
-1.200594 -1.031589
-1.126887 -0.850312
-1.140111 -0.865443
-1.079331 -0.994428
-1.238934 -2.119350
-1.019705 -1.291013
-1.091149 -1.123701
-1.033798 -0.836052
-1.207333 -1.879269
-1.275256 -1.559932
-0.851306 -1.127771
-0.784372 -1.373254
-1.152315 -1.507352
-0.830811 -0.799294
-0.921676 -1.753589
-1.157463 -2.076204
-1.108810 -0.726298
-1.026968 -1.701915
-1.121676 -0.689034
-0.968883 -0.884384
-1.042691 -1.905089
-1.116279 -1.214613
-0.850129 -0.633982
-1.250030 -1.081515
-1.052756 -1.206474
-1.265618 -1.931402
-1.068008 -1.123693
-1.172993 -1.989902
-1.073224 -0.836640
-1.095068 -1.030162
-0.990144 -1.330671
-0.808983 -1.091036
-1.162333 -0.866654
-1.270558 -1.110182
-1.169495 -1.050359
-1.091447 -1.375108
-1.104890 -1.395787
-1.090816 -0.620511
-1.146095 -0.847449
-1.324675 -1.450142
-1.262730 -2.005770
-0.853421 -0.628453
-1.102576 -0.651803
-0.893252 -1.128681
-0.848898 -1.159122
-0.928470 -1.665831
-0.851324 -0.916434
-1.208245 -0.893165
-0.970494 -1.106273
-0.881545 -1.446922
-1.013570 -1.326872
-1.205780 -1.923151
-1.182962 -0.791350
-1.115384 -1.927455
-1.151948 -1.248791
-1.345232 -1.913900
-1.179777 -0.735747
-0.798326 -0.684115
-1.164550 -0.934668
-0.850713 -0.731707
-1.083781 -1.639136
-1.288481 -1.236421
-1.308920 -1.111858
-1.128284 -1.706855
-0.987476 -1.827572
-0.903971 -1.361277
-1.139886 -1.249657
-1.280134 -1.696546
-0.971409 -0.693168
-0.785988 -1.019647
-0.801191 -1.056359
-1.249873 -0.996954
-1.074940 -1.894637
-1.008351 -1.732261
-1.249015 -1.308863
-0.991979 -1.610069
-0.833476 -0.681920
-1.061207 -0.981892
-1.107195 -0.720291
-1.257201 -1.384073
-0.853785 -0.820591
-0.741494 -0.995571
-0.797781 -0.779204
-1.062608 -1.348907
-1.382754 -1.772064
-1.294524 -1.254831
-0.786257 -1.384064
-1.372080 -1.863372
-0.830579 -1.394494
-1.177786 -2.061859
-1.142429 -2.042322
-1.210302 -0.795572
-1.337216 -1.645634
-0.903064 -1.559670
-1.215158 -2.098012
-0.870932 -0.718944
-1.327427 -2.007601
-1.110490 -1.269303
-1.131499 -1.730905
-1.269452 -1.521318
-0.907721 -0.567981
-1.291960 -1.366091
-0.923188 -1.123399
-1.158548 -1.017035
-0.784693 -1.310168
-1.182599 -0.767541
-0.782186 -1.039474
-0.910586 -1.757216
-1.180249 -1.023720
-0.809980 -0.924163
-0.885998 -1.053129
-1.166517 -1.566439
-0.747579 -0.978163
-1.127846 -1.479952
-0.798739 -0.665340
-1.114542 -1.825529
-1.171416 -2.085329
-0.766294 -0.897373
-0.929194 -0.864006
-0.895682 -1.419439
-1.131536 -1.105325
-1.043274 -1.141201
-0.867389 -1.311968
-0.832239 -0.650629
-1.258624 -1.286277
-1.157317 -1.995394
-0.915908 -1.625279
-1.076056 -1.282735
-1.011691 -0.734551
-0.973560 -0.933042
-0.933938 -0.735002
-1.166829 -0.787679
-1.254072 -1.570094
-1.290428 -1.319130
-1.258938 -1.794771
-0.816679 -0.889871
-1.116277 -1.465751
-0.791587 -0.888687
-0.867878 -1.385762
-1.179600 -1.208115
-1.128173 -0.871011
-1.217492 -1.047875
-1.152800 -0.720776
-1.230017 -1.453386
-0.967705 -1.743977
-1.377137 -1.459863
-0.898789 -0.709756
-1.281649 -1.495311
-0.888909 -1.314833
-1.103689 -1.182812
-0.972065 -1.679186
-0.738175 -1.058489
-1.278436 -1.942935
-0.870586 -1.630641
-0.849786 -1.372085
-1.130210 -0.668391
-1.147299 -1.212449
-1.340148 -1.943764
-0.853641 -1.203092
-1.215258 -1.948905
-1.297496 -1.813423
-1.264221 -1.822888
-1.218818 -1.553074
-1.249546 -1.662567
-1.119441 -1.727444
-0.745786 -0.852817
-1.266919 -1.754136
-1.210827 -1.644927
-1.270240 -1.007365
-1.240928 -1.167990
-1.254521 -1.330443
-0.954629 -1.770631
-1.247672 -1.916875
-0.785684 -0.948239
-1.292469 -1.407615
-0.869321 -0.733354
-1.274319 -2.015071
-1.141955 -1.670136
-1.025264 -1.945272
-1.042897 -0.764609
-1.383161 -1.745158
-1.360171 -1.866153
-1.259091 -0.979930
-1.046525 -0.908183
-0.989925 -0.772575
-0.955295 -0.695531
-1.250099 -1.912929
-1.238310 -2.138086
-1.082502 -1.196238
-1.206448 -0.872374
