# Data Analysis 
# Generated on: 2025-06-18 17:00:50
# Columns: Step, NS=0/MS=1, Time_Elapsed_s, Total_energy_calls, U_max
#
18160    1        194.384005   1500003160.0 17.350107   
18170    1        194.386855   1500003170.0 17.343620   
18180    1        194.388852   1500003180.0 17.329647   
18190    1        194.390794   1500003190.0 17.314571   
18200    1        194.392847   1500003200.0 17.299698   
18210    1        194.395087   1500003210.0 17.280138   
18220    1        194.397072   1500003220.0 17.261475   
18230    1        194.399045   1500003230.0 17.249805   
18240    1        194.400992   1500003240.0 17.237396   
18250    1        194.402960   1500003250.0 17.225368   
18260    1        194.405365   1500003260.0 17.219452   
18270    1        194.407465   1500003270.0 17.201649   
18280    1        194.409473   1500003280.0 17.183525   
18290    1        194.411457   1500003290.0 17.169724   
18300    1        194.413489   1500003300.0 17.154030   
18310    1        194.415789   1500003310.0 17.140438   
18320    1        194.417754   1500003320.0 17.112282   
18330    1        194.419716   1500003330.0 17.099136   
18340    1        194.421720   1500003340.0 17.089336   
18350    1        194.423936   1500003350.0 17.082603   
18360    1        194.426335   1500003360.0 17.069599   
18370    1        194.428302   1500003370.0 17.059122   
18380    1        194.430256   1500003380.0 17.049503   
18390    1        194.432463   1500003390.0 17.032745   
18400    1        194.434466   1500003400.0 17.018444   
18410    1        194.436448   1500003410.0 17.009260   
18420    1        194.438437   1500003420.0 17.002609   
18430    1        194.443048   1500003430.0 16.987423   
18440    1        194.444900   1500003440.0 16.974779   
18450    1        194.446930   1500003450.0 16.959393   
18460    1        194.450484   1500003460.0 16.952368   
18470    1        194.453506   1500003470.0 16.944151   
18480    1        194.455683   1500003480.0 16.934467   
18490    1        194.457965   1500003490.0 16.927923   
18500    1        194.459952   1500003500.0 16.908356   
18510    1        194.461946   1500003510.0 16.894291   
18520    1        194.463971   1500003520.0 16.886120   
18530    1        194.466065   1500003530.0 16.876421   
18540    1        194.468051   1500003540.0 16.866905   
18550    1        194.469987   1500003550.0 16.851883   
18560    1        194.471978   1500003560.0 16.843470   
18570    1        194.473971   1500003570.0 16.826387   
18580    1        194.475950   1500003580.0 16.817108   
18590    1        194.477941   1500003590.0 16.807560   
18600    1        194.479902   1500003600.0 16.795540   
18610    1        194.482170   1500003610.0 16.784105   
18620    1        194.486531   1500003620.0 16.772724   
18630    1        194.488267   1500003630.0 16.760292   
18640    1        194.491656   1500003640.0 16.740513   
18650    1        194.494766   1500003650.0 16.731083   
18660    1        194.496484   1500003660.0 16.719662   
18670    1        194.498186   1500003670.0 16.706322   
18680    1        194.502497   1500003680.0 16.693703   
18690    1        194.504699   1500003690.0 16.684706   
18700    1        194.506631   1500003700.0 16.676273   
18710    1        194.508593   1500003710.0 16.666204   
18720    1        194.511920   1500003720.0 16.662857   
18730    1        194.513828   1500003730.0 16.656406   
18740    1        194.515760   1500003740.0 16.637011   
18750    1        194.517691   1500003750.0 16.628469   
18760    1        194.519634   1500003760.0 16.620550   
18770    1        194.521579   1500003770.0 16.599655   
18780    1        194.523503   1500003780.0 16.586847   
18790    1        194.525443   1500003790.0 16.573719   
18800    1        194.527350   1500003800.0 16.563705   
18810    1        194.529254   1500003810.0 16.557112   
18820    1        194.531138   1500003820.0 16.549603   
18830    1        194.533088   1500003830.0 16.542625   
18840    1        194.535022   1500003840.0 16.528767   
18850    1        194.536906   1500003850.0 16.520550   
18860    1        194.538790   1500003860.0 16.514669   
18870    1        194.540687   1500003870.0 16.496578   
18880    1        194.542604   1500003880.0 16.483055   
18890    1        194.544494   1500003890.0 16.475456   
18900    1        194.546396   1500003900.0 16.466703   
18910    1        194.548297   1500003910.0 16.457376   
18920    1        194.550176   1500003920.0 16.441811   
18930    1        194.552100   1500003930.0 16.430759   
18940    1        194.554489   1500003940.0 16.420624   
18950    1        194.556774   1500003950.0 16.402060   
18960    1        194.558973   1500003960.0 16.382978   
18970    1        194.561269   1500003970.0 16.366520   
18980    1        194.563715   1500003980.0 16.360155   
18990    1        194.565648   1500003990.0 16.348190   
19000    1        194.567576   1500004000.0 16.334249   
19010    1        194.569476   1500004010.0 16.324648   
19020    1        194.571384   1500004020.0 16.317291   
19030    1        194.573317   1500004030.0 16.304930   
19040    1        194.575224   1500004040.0 16.299501   
19050    1        194.577119   1500004050.0 16.292463   
19060    1        194.579023   1500004060.0 16.280987   
19070    1        194.580919   1500004070.0 16.276230   
