# Step: 4
# U_max: -2.280527353286743
# Energy-calls: 4250060000.0
# x (configurations):
-0.713771 -0.911253
-1.017129 -1.601637
-1.150017 -1.204723
-1.118470 -1.708683
-1.000089 -1.140431
-0.904925 -0.980355
-1.290017 -1.659091
-1.263280 -1.892870
-1.135664 -1.206908
-1.196443 -0.934374
-1.175242 -1.195195
-1.088397 -1.293553
-0.882252 -1.138399
-0.924803 -1.456210
-1.121780 -1.057787
-1.097715 -1.154015
-1.155685 -1.049169
-0.845737 -0.808664
-0.973980 -1.352896
-0.922033 -1.208305
-0.973673 -1.151439
-1.060047 -1.353255
-0.968275 -0.918217
-0.882096 -0.768252
-1.170053 -0.848382
-0.835706 -1.419618
-0.952239 -0.780888
-1.167456 -1.406878
-0.963314 -1.656308
-1.065900 -1.526426
-0.913661 -1.321197
-1.044558 -1.285037
-1.073195 -0.831126
-1.286663 -1.523704
-1.360317 -1.292145
-0.972189 -1.206417
-1.129716 -1.126070
-0.977369 -1.547946
-1.043105 -1.371938
-1.037001 -0.775626
-1.271720 -1.588059
-1.025830 -1.442000
-0.948351 -0.778034
-0.963991 -0.622739
-1.321563 -2.109199
-1.059744 -1.448181
-0.977622 -1.019490
-1.106459 -1.303453
-1.291384 -1.725029
-0.834127 -1.393822
-1.090943 -1.267661
-1.045256 -1.385445
-1.085563 -1.202367
-0.889941 -1.048068
-1.189934 -1.614198
-1.193314 -1.577034
-0.926013 -1.268997
-1.005222 -1.217062
-1.206814 -1.825796
-1.003825 -0.892909
-1.054925 -1.469400
-0.960962 -1.201934
-0.922894 -1.159898
-1.011845 -1.273643
-0.804514 -0.927019
-1.064856 -1.463256
-1.002548 -1.365242
-1.318614 -1.940149
-1.240427 -1.282047
-1.327153 -1.845511
-1.053842 -1.213156
-1.081317 -1.036466
-1.184939 -1.242866
-1.177991 -1.384180
-1.178338 -1.742288
-1.226095 -1.501134
-1.080380 -1.424819
-1.176039 -1.433286
-0.881679 -1.120512
-1.153855 -1.167290
-1.217552 -0.934116
-1.065032 -1.162700
-1.128462 -1.322607
-1.194032 -1.898699
-1.146349 -1.212451
-1.090257 -1.188749
-1.135089 -1.036986
-1.253305 -1.572605
-1.048067 -1.753980
-0.782585 -1.163621
-1.259131 -1.646858
-0.914373 -0.917515
-1.114019 -1.348439
-1.208022 -1.998208
-1.214035 -1.388839
