# Step: 5
# U_max: -2.9678893089294434
# Energy-calls: 4625080000.0
# x (configurations):
-1.159452 -1.660714
-1.207918 -1.348009
-0.978671 -1.289584
-1.236276 -1.404257
-1.150713 -1.516427
-1.134397 -1.374869
-1.171089 -1.302933
-1.213625 -1.602093
-1.069369 -1.213098
-1.050129 -1.132257
-1.118968 -1.404416
-1.012393 -1.073756
-1.075251 -1.152723
-1.091236 -1.012087
-1.056228 -0.972801
-0.971274 -1.118993
-1.138181 -1.296270
-0.975686 -1.374866
-1.149093 -1.094903
-1.167873 -1.595419
-1.163905 -1.669341
-1.185442 -1.280155
-1.131945 -1.403340
-1.212747 -1.690366
-1.021010 -1.042782
-0.997938 -1.088575
-1.108612 -1.500997
-1.034009 -1.255138
-1.003841 -1.116885
-1.138362 -1.327151
-1.174389 -1.417573
-1.143324 -1.211977
-0.993760 -1.260620
-1.037910 -1.265181
-1.025691 -1.350908
-1.038363 -0.986273
-1.037304 -1.026550
-1.144508 -1.290026
-1.151157 -1.236518
-1.073828 -0.977352
-1.011066 -1.496524
-1.100927 -1.249653
-1.039639 -1.447644
-1.098992 -1.182318
-1.064393 -1.546093
-1.098513 -1.236045
-1.132453 -1.189228
-1.127670 -1.619159
-1.156755 -1.510769
-1.096421 -1.441377
-1.044299 -1.542211
-1.059710 -1.353959
-1.131450 -1.066696
-1.115034 -1.336987
-1.150911 -1.350581
-0.959063 -1.334333
-1.199327 -1.302911
-0.982261 -1.289533
-1.046116 -1.002187
-1.164487 -1.453365
-1.087282 -0.989947
-1.010135 -1.216581
-0.956248 -1.086108
-1.211420 -1.574054
-1.050944 -1.417612
-1.100336 -1.142453
-1.156667 -1.681473
-1.113878 -1.115101
-1.038259 -1.018419
-0.976329 -1.399876
-1.144539 -1.630141
-1.012059 -1.190644
-0.984320 -1.285268
-1.031145 -1.591083
-1.018310 -1.527839
-1.034455 -1.525020
-1.115887 -1.069763
-1.025688 -1.273743
-1.164188 -1.322243
-1.076731 -1.544902
-1.007105 -1.399494
-1.075302 -1.252421
-1.024660 -1.081781
-1.193553 -1.247062
-0.957802 -1.068894
-1.171620 -1.363498
-1.139700 -1.409205
-1.022668 -1.447242
-1.024980 -1.498339
-1.209187 -1.349059
-1.083558 -1.516163
-0.997899 -1.312598
-1.092867 -1.674277
-1.084295 -1.244412
-1.020303 -1.173564
-0.949043 -1.255360
-1.046811 -1.059497
-1.063074 -1.186364
-1.220895 -1.444616
-1.226077 -1.441023
-1.161766 -1.617672
-1.084922 -1.075635
-1.009254 -1.399016
-1.164774 -1.212320
-1.160904 -1.304089
-1.097615 -1.273132
-1.141184 -1.214386
-1.071887 -1.579754
-1.031845 -1.496112
-1.081675 -1.370613
-1.012311 -1.362696
-1.081720 -1.332638
-1.001008 -1.250974
-1.123152 -1.208796
-1.159616 -1.207467
-0.982835 -1.220967
-1.090040 -1.096649
-1.210072 -1.634027
-1.035778 -1.324872
-1.008091 -1.256178
-1.133965 -1.522224
-1.191454 -1.247222
-1.090942 -1.655325
-1.056337 -1.332997
-1.099071 -1.588106
-1.176395 -1.384308
-1.183356 -1.350440
-1.039389 -1.198325
-1.022838 -1.271479
-1.126275 -1.658598
-1.055107 -1.243053
-1.118400 -1.486013
-1.083354 -1.291396
-1.142560 -1.134390
-1.022108 -0.981538
-1.139634 -1.200080
-1.216830 -1.515895
-1.115345 -1.463310
-1.037685 -1.242231
-1.190989 -1.301129
-1.155846 -1.193100
-1.170706 -1.349882
-1.040812 -1.510267
-1.199086 -1.284679
-1.084556 -1.607930
-1.091473 -1.389095
-0.980694 -1.061781
-1.168232 -1.188798
-1.203067 -1.584372
