# Step: 2
# U_max: 3.2447755336761475
# Energy-calls: 3000020000.0
# x (configurations):
-0.510902 -0.879105
-1.030941 -2.456656
-0.979799 -0.414666
0.905881 0.563247
0.733700 0.201146
0.098974 -0.372837
0.697907 0.464086
-1.669323 -2.461651
-0.154126 0.090399
-1.113858 -2.569843
-1.347703 -1.103862
-1.051554 -0.171299
-0.391307 -1.385874
-1.058936 -0.887585
0.113886 0.189310
-1.381269 -1.873197
-1.355291 -0.925265
-1.360729 -1.397960
0.102964 -0.015644
-0.156958 -0.733590
-0.504473 -0.265508
0.316612 -0.101465
-1.010006 -1.226965
-1.789416 -0.926911
-1.096570 -0.197708
-1.216827 -1.152628
-1.347366 -0.448260
0.230874 0.338534
-0.301964 -0.937827
-0.661430 -0.199614
1.178544 0.797736
-1.313724 -2.636320
0.527941 0.391216
-1.421882 -3.143687
-0.705176 -1.177112
-0.840598 -1.928129
-0.669002 -0.207908
-1.753657 -2.200444
-0.518013 -0.756050
-0.809766 -0.410577
-0.592726 -0.934356
-0.213143 -1.510770
-1.185839 -0.093084
0.171544 -0.004189
-0.345789 -0.948858
-1.304924 -3.307461
-0.285095 -0.962103
-0.376847 -0.854321
-0.971948 -1.533069
-0.846970 -0.223981
-1.042426 -0.337890
-0.699355 -1.023034
0.048463 -0.210012
-1.488806 -2.432671
-1.505090 -0.658217
-1.210285 -1.767975
-1.157132 -1.815090
-0.675240 0.102557
-1.385875 -0.721603
-0.729382 -1.216386
0.655825 0.478175
-0.227685 -1.051160
-0.653186 -0.892463
-1.132299 -2.256398
0.050970 -0.392705
-0.951799 -2.282487
-0.598561 -1.262941
-1.022521 -1.096489
-0.379349 0.120572
-1.281995 -1.117896
-0.991207 -1.435986
-0.853334 -2.071782
0.125281 -0.140576
-0.904534 0.059511
-0.592740 -0.326419
-1.523745 -1.690357
0.755580 0.626107
-1.132739 -0.656077
0.554986 0.237042
-0.730070 -1.733008
-0.563892 -1.146433
-1.190029 -1.899200
-1.457742 -3.375594
-1.491399 -0.777383
-1.051516 -2.099080
-1.153693 -1.630605
-0.378640 -0.818746
-1.082561 -1.543643
-0.442062 -0.282810
-1.477814 -1.364472
-1.265422 -2.226743
-1.060149 -2.541962
-1.179588 -1.080163
-0.636880 -2.259046
0.529313 0.332133
-0.374044 0.075014
-0.070455 -0.399228
-0.821701 -0.338217
-1.239214 -0.597603
-1.214391 -0.670869
-0.974016 -0.690395
-1.212783 -0.878989
-1.371958 -1.694929
-1.364516 -1.895632
0.270975 -0.155443
0.824946 0.923812
-1.327662 -2.549294
-1.221397 -2.194386
0.496364 0.125079
-0.364132 -0.907722
-0.876799 -0.342536
0.349869 0.043387
-0.989089 -2.640030
-1.059010 -0.184176
-0.705831 -0.463859
-0.441567 -0.873804
-0.762353 -0.442466
-1.236453 -2.359890
-0.897983 -1.763440
-0.751961 -0.275035
-0.789205 -1.537428
-0.373102 -0.124566
-1.292526 -0.434458
-1.060120 -0.760360
-1.194056 -2.910773
-0.815096 -0.833542
-0.125738 0.040910
-1.366658 -2.111307
-1.286839 -1.153625
-1.455977 -0.757330
-0.627799 -0.624905
-1.133701 -1.422292
0.741666 0.608662
-1.324416 -1.237822
-1.178411 -1.940645
-0.314382 0.203672
-1.187488 -2.303274
-1.093980 -0.635369
-0.752304 -1.287892
-0.612486 -0.595130
-1.284420 -2.386698
-1.385004 -1.220409
-1.196928 -1.079908
-0.742435 -0.055598
-0.313920 -0.945621
-1.138456 -2.021826
-1.431247 -0.618873
-0.841013 0.091143
0.623751 -0.591025
0.737060 0.345026
-0.864698 -0.035055
-1.037961 -1.481634
-0.945130 -1.471618
-1.327515 -1.654017
1.436054 1.298618
-1.280845 -1.039067
-0.947054 -2.200434
-0.712224 0.161398
0.713725 0.322362
-1.074268 -2.274523
-0.619143 -0.756234
-0.907395 -0.020343
-1.168373 -1.497092
-1.382582 -0.432134
0.233764 -0.065560
